linename,station,weekdate,weekend,weekday_am,weekday_pm,week
C,RALPH AV,2019-10-07T00:00:00Z,7566,11515,3897,40
C,RALPH AV,2019-10-14T00:00:00Z,7422,10938,3819,41
C,RALPH AV,2019-10-21T00:00:00Z,7297,11998,4050,42
C,RALPH AV,2019-10-28T00:00:00Z,7582,11827,4147,43
C,RALPH AV,2019-11-04T00:00:00Z,7168,7569,4948,44
C,RALPH AV,2019-11-11T00:00:00Z,7411,7041,4718,45
C,RALPH AV,2019-11-18T00:00:00Z,7129,7586,4881,46
C,RALPH AV,2019-11-25T00:00:00Z,6420,5243,4289,47
C,RALPH AV,2019-12-02T00:00:00Z,7496,7275,4661,48
C,RALPH AV,2019-12-09T00:00:00Z,4663,7329,4690,49
C,RALPH AV,2019-12-16T00:00:00Z,7029,7023,4688,50
C,RALPH AV,2019-12-23T00:00:00Z,6553,3305,3729,51
C,RALPH AV,2019-12-30T00:00:00Z,6582,4216,4224,52
C,RALPH AV,2020-01-06T00:00:00Z,6976,7113,4523,1
C,RALPH AV,2020-01-13T00:00:00Z,6380,7157,4653,2
C,RALPH AV,2020-01-20T00:00:00Z,6548,5773,4438,3
C,RALPH AV,2020-01-27T00:00:00Z,6870,7117,4639,4
C,RALPH AV,2020-02-03T00:00:00Z,7060,7144,4661,5
C,RALPH AV,2020-02-10T00:00:00Z,6655,7332,4898,6
C,ROCKAWAY AV,2019-02-18T00:00:00Z,6419,5752,3837,7
C,ROCKAWAY AV,2019-02-25T00:00:00Z,6610,8446,4924,8
C,ROCKAWAY AV,2019-03-04T00:00:00Z,6946,7660,4484,9
C,ROCKAWAY AV,2019-03-11T00:00:00Z,7016,12128,3685,10
C,ROCKAWAY AV,2019-03-18T00:00:00Z,6604,12552,3662,11
C,ROCKAWAY AV,2019-03-25T00:00:00Z,6538,12007,3750,12
C,ROCKAWAY AV,2019-04-01T00:00:00Z,7302,11896,3728,13
C,ROCKAWAY AV,2019-04-08T00:00:00Z,6533,12062,3802,14
C,ROCKAWAY AV,2019-04-15T00:00:00Z,6231,10927,3776,15
C,ROCKAWAY AV,2019-04-22T00:00:00Z,6793,9500,3281,16
C,ROCKAWAY AV,2019-04-29T00:00:00Z,6781,11290,3682,17
C,ROCKAWAY AV,2019-05-06T00:00:00Z,6709,12066,3657,18
C,ROCKAWAY AV,2019-05-13T00:00:00Z,7415,11738,3736,19
C,ROCKAWAY AV,2019-05-20T00:00:00Z,6923,11566,3590,20
C,ROCKAWAY AV,2019-05-27T00:00:00Z,7109,9743,3416,21
C,ROCKAWAY AV,2019-06-03T00:00:00Z,7390,11063,3687,22
C,ROCKAWAY AV,2019-06-10T00:00:00Z,3924,11341,3724,23
C,ROCKAWAY AV,2019-06-17T00:00:00Z,6486,10541,3562,24
C,ROCKAWAY AV,2019-06-24T00:00:00Z,7130,9783,3621,25
C,ROCKAWAY AV,2019-07-01T00:00:00Z,6088,7512,3427,26
C,ROCKAWAY AV,2019-07-08T00:00:00Z,6592,10383,3258,27
C,ROCKAWAY AV,2019-07-15T00:00:00Z,6408,10330,3635,28
C,ROCKAWAY AV,2019-07-22T00:00:00Z,7199,10232,3470,29
C,ROCKAWAY AV,2019-07-29T00:00:00Z,6894,9711,3539,30
C,ROCKAWAY AV,2019-08-05T00:00:00Z,6771,10122,3549,31
C,ROCKAWAY AV,2019-08-12T00:00:00Z,6632,9631,3507,32
C,ROCKAWAY AV,2019-08-19T00:00:00Z,6745,9617,3388,33
C,ROCKAWAY AV,2019-08-26T00:00:00Z,6779,9951,3514,34
C,ROCKAWAY AV,2019-09-02T00:00:00Z,7107,9395,3402,35
C,ROCKAWAY AV,2019-09-09T00:00:00Z,7171,12796,3844,36
C,ROCKAWAY AV,2019-09-16T00:00:00Z,7429,12680,3875,37
C,ROCKAWAY AV,2019-09-23T00:00:00Z,7319,12668,3940,38
C,ROCKAWAY AV,2019-09-30T00:00:00Z,7098,11317,3574,39
C,ROCKAWAY AV,2019-10-07T00:00:00Z,6960,11787,3675,40
C,ROCKAWAY AV,2019-10-14T00:00:00Z,7015,11098,3572,41
C,ROCKAWAY AV,2019-10-21T00:00:00Z,6785,12030,3976,42
C,ROCKAWAY AV,2019-10-28T00:00:00Z,7431,12067,3993,43
C,ROCKAWAY AV,2019-11-04T00:00:00Z,6801,8154,4811,44
C,ROCKAWAY AV,2019-11-11T00:00:00Z,6909,7617,4498,45
C,ROCKAWAY AV,2019-11-18T00:00:00Z,6767,8214,4778,46
C,ROCKAWAY AV,2019-11-25T00:00:00Z,5895,5420,3891,47
C,ROCKAWAY AV,2019-12-02T00:00:00Z,6938,7484,4614,48
C,ROCKAWAY AV,2019-12-09T00:00:00Z,4519,7587,4583,49
C,ROCKAWAY AV,2019-12-16T00:00:00Z,6245,7201,4463,50
C,ROCKAWAY AV,2019-12-23T00:00:00Z,6259,3592,3486,51
C,ROCKAWAY AV,2019-12-30T00:00:00Z,6128,4267,3793,52
C,ROCKAWAY AV,2020-01-06T00:00:00Z,6641,7321,4436,1
C,ROCKAWAY AV,2020-01-13T00:00:00Z,6125,7509,4541,2
C,ROCKAWAY AV,2020-01-20T00:00:00Z,6228,6015,4318,3
C,ROCKAWAY AV,2020-01-27T00:00:00Z,6539,7372,4625,4
C,ROCKAWAY AV,2020-02-03T00:00:00Z,6753,7670,4648,5
C,ROCKAWAY AV,2020-02-10T00:00:00Z,6493,7748,4678,6
C,SHEPHERD AV,2019-02-18T00:00:00Z,3097,4101,1781,7
C,SHEPHERD AV,2019-02-25T00:00:00Z,1933,5384,1719,8
C,SHEPHERD AV,2019-03-04T00:00:00Z,3317,4917,1787,9
C,SHEPHERD AV,2019-03-11T00:00:00Z,3352,8200,1767,10
C,SHEPHERD AV,2019-03-18T00:00:00Z,3293,8312,1809,11
C,SHEPHERD AV,2019-03-25T00:00:00Z,3120,8219,1856,12
C,SHEPHERD AV,2019-04-01T00:00:00Z,3582,8637,1774,13
C,SHEPHERD AV,2019-04-08T00:00:00Z,3226,8495,1774,14
C,SHEPHERD AV,2019-04-15T00:00:00Z,3082,7605,1699,15
C,SHEPHERD AV,2019-04-22T00:00:00Z,3327,6105,1576,16
C,SHEPHERD AV,2019-04-29T00:00:00Z,3488,8221,1694,17
C,SHEPHERD AV,2019-05-06T00:00:00Z,3608,8250,1637,18
C,SHEPHERD AV,2019-05-13T00:00:00Z,3746,8307,1737,19
C,SHEPHERD AV,2019-05-20T00:00:00Z,3667,8085,1783,20
C,SHEPHERD AV,2019-05-27T00:00:00Z,3313,6772,1610,21
C,SHEPHERD AV,2019-06-03T00:00:00Z,3802,7238,1788,22
C,SHEPHERD AV,2019-06-10T00:00:00Z,2972,7592,1773,23
C,SHEPHERD AV,2019-06-17T00:00:00Z,3353,7144,1577,24
C,SHEPHERD AV,2019-06-24T00:00:00Z,3793,6791,1686,25
C,SHEPHERD AV,2019-07-01T00:00:00Z,3229,5028,1658,26
C,SHEPHERD AV,2019-07-08T00:00:00Z,3393,6720,1669,27
C,SHEPHERD AV,2019-07-15T00:00:00Z,3153,6668,1658,28
C,SHEPHERD AV,2019-07-22T00:00:00Z,3388,6503,1524,29
C,SHEPHERD AV,2019-07-29T00:00:00Z,3357,6395,1598,30
C,SHEPHERD AV,2019-08-05T00:00:00Z,3894,6426,1543,31
C,SHEPHERD AV,2019-08-12T00:00:00Z,3429,6039,1603,32
C,SHEPHERD AV,2019-08-19T00:00:00Z,3325,5969,1485,33
C,SHEPHERD AV,2019-08-26T00:00:00Z,3247,6282,1562,34
C,SHEPHERD AV,2019-09-02T00:00:00Z,3563,6076,1352,35
C,SHEPHERD AV,2019-09-09T00:00:00Z,3286,8495,1702,36
C,SHEPHERD AV,2019-09-16T00:00:00Z,3967,8954,1787,37
C,SHEPHERD AV,2019-09-23T00:00:00Z,3309,8625,1787,38
C,SHEPHERD AV,2019-09-30T00:00:00Z,3409,7520,2189,39
C,SHEPHERD AV,2019-10-07T00:00:00Z,3731,7973,2334,40
C,SHEPHERD AV,2019-10-14T00:00:00Z,3409,7468,1532,41
C,SHEPHERD AV,2019-10-21T00:00:00Z,3333,8423,1678,42
C,SHEPHERD AV,2019-10-28T00:00:00Z,3488,8346,1642,43
C,SHEPHERD AV,2019-11-04T00:00:00Z,3333,5958,2223,44
C,SHEPHERD AV,2019-11-11T00:00:00Z,3203,5600,2113,45
C,SHEPHERD AV,2019-11-18T00:00:00Z,3109,5943,2252,46
C,SHEPHERD AV,2019-11-25T00:00:00Z,2908,4196,1906,47
C,SHEPHERD AV,2019-12-02T00:00:00Z,3384,5761,2150,48
C,SHEPHERD AV,2019-12-09T00:00:00Z,2720,5743,2188,49
C,SHEPHERD AV,2019-12-16T00:00:00Z,3288,5528,2119,50
C,SHEPHERD AV,2019-12-23T00:00:00Z,3118,2791,1677,51
C,SHEPHERD AV,2019-12-30T00:00:00Z,2840,3305,1698,52
C,SHEPHERD AV,2020-01-06T00:00:00Z,3215,5600,2124,1
C,SHEPHERD AV,2020-01-13T00:00:00Z,2653,6333,2129,2
C,SHEPHERD AV,2020-01-20T00:00:00Z,2824,4331,2041,3
C,SHEPHERD AV,2020-01-27T00:00:00Z,3034,6117,2342,4
C,SHEPHERD AV,2020-02-03T00:00:00Z,2954,5604,2321,5
C,SHEPHERD AV,2020-02-10T00:00:00Z,2955,5588,2252,6
C,VAN SICLEN AVE,2019-02-18T00:00:00Z,3021,3548,1836,7
C,VAN SICLEN AVE,2019-02-25T00:00:00Z,3070,5419,2068,8
C,VAN SICLEN AVE,2019-03-04T00:00:00Z,3442,4987,1985,9
C,VAN SICLEN AVE,2019-03-11T00:00:00Z,3378,7148,1824,10
C,VAN SICLEN AVE,2019-03-18T00:00:00Z,3294,7133,1701,11
C,VAN SICLEN AVE,2019-03-25T00:00:00Z,3366,7171,1519,12
C,VAN SICLEN AVE,2019-04-01T00:00:00Z,3520,7154,1685,13
C,VAN SICLEN AVE,2019-04-08T00:00:00Z,3353,7371,1766,14
C,VAN SICLEN AVE,2019-04-15T00:00:00Z,3068,6596,1826,15
C,VAN SICLEN AVE,2019-04-22T00:00:00Z,3221,5216,1583,16
C,VAN SICLEN AVE,2019-04-29T00:00:00Z,3562,6417,1692,17
C,VAN SICLEN AVE,2019-05-06T00:00:00Z,3487,7114,1721,18
C,VAN SICLEN AVE,2019-05-13T00:00:00Z,4046,7099,1729,19
C,VAN SICLEN AVE,2019-05-20T00:00:00Z,3741,6990,1793,20
C,VAN SICLEN AVE,2019-05-27T00:00:00Z,3414,5985,1690,21
C,VAN SICLEN AVE,2019-06-03T00:00:00Z,3980,6485,1767,22
C,VAN SICLEN AVE,2019-06-10T00:00:00Z,2752,6988,1691,23
C,VAN SICLEN AVE,2019-06-17T00:00:00Z,3284,6134,1669,24
C,VAN SICLEN AVE,2019-06-24T00:00:00Z,3889,5716,1641,25
C,VAN SICLEN AVE,2019-07-01T00:00:00Z,3283,4542,1601,26
C,VAN SICLEN AVE,2019-07-08T00:00:00Z,3351,5833,1497,27
C,VAN SICLEN AVE,2019-07-15T00:00:00Z,3252,5678,1557,28
C,VAN SICLEN AVE,2019-07-22T00:00:00Z,3454,5651,1613,29
C,VAN SICLEN AVE,2019-07-29T00:00:00Z,3366,5680,1581,30
C,VAN SICLEN AVE,2019-08-05T00:00:00Z,3768,5677,1624,31
C,VAN SICLEN AVE,2019-08-12T00:00:00Z,3406,5333,1598,32
C,VAN SICLEN AVE,2019-08-19T00:00:00Z,3471,5119,1540,33
C,VAN SICLEN AVE,2019-08-26T00:00:00Z,3283,5289,1724,34
C,VAN SICLEN AVE,2019-09-02T00:00:00Z,3652,5333,1498,35
C,VAN SICLEN AVE,2019-09-09T00:00:00Z,3427,7279,1800,36
C,VAN SICLEN AVE,2019-09-16T00:00:00Z,4148,7320,1866,37
C,VAN SICLEN AVE,2019-09-23T00:00:00Z,3392,7288,1756,38
C,VAN SICLEN AVE,2019-09-30T00:00:00Z,3400,6279,1784,39
C,VAN SICLEN AVE,2019-10-07T00:00:00Z,3739,6614,1749,40
C,VAN SICLEN AVE,2019-10-14T00:00:00Z,3349,6268,1686,41
C,VAN SICLEN AVE,2019-10-21T00:00:00Z,3393,6964,1786,42
C,VAN SICLEN AVE,2019-10-28T00:00:00Z,3741,6930,1813,43
C,VAN SICLEN AVE,2019-11-04T00:00:00Z,3354,5073,2192,44
C,VAN SICLEN AVE,2019-11-11T00:00:00Z,3269,4757,2155,45
C,VAN SICLEN AVE,2019-11-18T00:00:00Z,3213,5202,2301,46
C,VAN SICLEN AVE,2019-11-25T00:00:00Z,3021,3651,1974,47
C,VAN SICLEN AVE,2019-12-02T00:00:00Z,3714,5126,2126,48
C,VAN SICLEN AVE,2019-12-09T00:00:00Z,2673,4965,2228,49
C,VAN SICLEN AVE,2019-12-16T00:00:00Z,3605,4912,2093,50
C,VAN SICLEN AVE,2019-12-23T00:00:00Z,3218,2482,1762,51
C,VAN SICLEN AVE,2019-12-30T00:00:00Z,2843,3098,1728,52
C,VAN SICLEN AVE,2020-01-06T00:00:00Z,3349,4938,2064,1
C,VAN SICLEN AVE,2020-01-13T00:00:00Z,2812,4871,2097,2
C,VAN SICLEN AVE,2020-01-20T00:00:00Z,2901,3887,1977,3
C,VAN SICLEN AVE,2020-01-27T00:00:00Z,3081,4928,2204,4
C,VAN SICLEN AVE,2020-02-03T00:00:00Z,3117,5002,2188,5
C,VAN SICLEN AVE,2020-02-10T00:00:00Z,3026,4993,2181,6
CE,23 ST,2019-02-18T00:00:00Z,13441,20201,41128,7
CE,23 ST,2019-02-25T00:00:00Z,24176,24582,49614,8
CE,23 ST,2019-03-04T00:00:00Z,25395,24221,47079,9
CE,23 ST,2019-03-11T00:00:00Z,31208,5432,48466,10
CE,23 ST,2019-03-18T00:00:00Z,16470,5860,47120,11
CE,23 ST,2019-03-25T00:00:00Z,29044,5734,47307,12
CE,23 ST,2019-04-01T00:00:00Z,16597,6345,48677,13
CE,23 ST,2019-04-08T00:00:00Z,16184,6179,48465,14
CE,23 ST,2019-04-15T00:00:00Z,24487,6788,45653,15
CE,23 ST,2019-04-22T00:00:00Z,29650,6121,46259,16
CE,23 ST,2019-04-29T00:00:00Z,30364,5773,46943,17
CE,23 ST,2019-05-06T00:00:00Z,26690,6438,47807,18
CE,23 ST,2019-05-13T00:00:00Z,30808,6484,49035,19
CE,23 ST,2019-05-20T00:00:00Z,24799,6172,46879,20
CE,23 ST,2019-05-27T00:00:00Z,22453,5157,41454,21
CE,23 ST,2019-06-03T00:00:00Z,25941,5883,46051,22
CE,23 ST,2019-06-10T00:00:00Z,26305,6048,49139,23
CE,23 ST,2019-06-17T00:00:00Z,21323,6077,46550,24
CE,23 ST,2019-06-24T00:00:00Z,40508,5500,46492,25
CE,23 ST,2019-07-01T00:00:00Z,14974,3859,32395,26
CE,23 ST,2019-07-08T00:00:00Z,21811,5199,44795,27
CE,23 ST,2019-07-15T00:00:00Z,22089,5193,46116,28
CE,23 ST,2019-07-22T00:00:00Z,21652,5480,43877,29
CE,23 ST,2019-07-29T00:00:00Z,22907,5166,42732,30
CE,23 ST,2019-08-05T00:00:00Z,21532,5050,43105,31
CE,23 ST,2019-08-12T00:00:00Z,30640,4809,41874,32
CE,23 ST,2019-08-19T00:00:00Z,30937,4549,41378,33
CE,23 ST,2019-08-26T00:00:00Z,12732,4441,42018,34
CE,23 ST,2019-09-02T00:00:00Z,17347,4735,39041,35
CE,23 ST,2019-09-09T00:00:00Z,28304,6361,49731,36
CE,23 ST,2019-09-16T00:00:00Z,15727,6381,50546,37
CE,23 ST,2019-09-23T00:00:00Z,15141,6484,50557,38
CE,23 ST,2019-09-30T00:00:00Z,28385,5795,48585,39
CE,23 ST,2019-10-07T00:00:00Z,28611,5613,48294,40
CE,23 ST,2019-10-14T00:00:00Z,25430,5758,49104,41
CE,23 ST,2019-10-21T00:00:00Z,23095,6247,52689,42
CE,23 ST,2019-10-28T00:00:00Z,29773,6297,50407,43
CE,23 ST,2019-11-04T00:00:00Z,27487,25435,52969,44
CE,23 ST,2019-11-11T00:00:00Z,26721,24420,51666,45
CE,23 ST,2019-11-18T00:00:00Z,19192,25372,51470,46
CE,23 ST,2019-11-25T00:00:00Z,19779,16314,34833,47
CE,23 ST,2019-12-02T00:00:00Z,27381,25405,50933,48
CE,23 ST,2019-12-09T00:00:00Z,26675,26216,52554,49
CE,23 ST,2019-12-16T00:00:00Z,11847,25035,49204,50
CE,23 ST,2019-12-23T00:00:00Z,12818,9326,22406,51
CE,23 ST,2019-12-30T00:00:00Z,11714,13248,29839,52
CE,23 ST,2020-01-06T00:00:00Z,14918,24076,48584,1
CE,23 ST,2020-01-13T00:00:00Z,19350,24767,49044,2
CE,23 ST,2020-01-20T00:00:00Z,14317,21038,41549,3
CE,23 ST,2020-01-27T00:00:00Z,18263,23462,48543,4
CE,23 ST,2020-02-03T00:00:00Z,14737,23652,48133,5
CE,23 ST,2020-02-10T00:00:00Z,18959,22600,48471,6
CE,50 ST,2019-02-18T00:00:00Z,22767,16967,31397,7
CE,50 ST,2019-02-25T00:00:00Z,27313,19467,39814,8
CE,50 ST,2019-03-04T00:00:00Z,29934,20328,40482,9
CE,50 ST,2019-03-11T00:00:00Z,38223,4991,37682,10
CE,50 ST,2019-03-18T00:00:00Z,19775,4825,38864,11
CE,50 ST,2019-03-25T00:00:00Z,31796,4836,37554,12
CE,50 ST,2019-04-01T00:00:00Z,19868,5156,39071,13
CE,50 ST,2019-04-08T00:00:00Z,23316,7066,37264,14
CE,50 ST,2019-04-15T00:00:00Z,28933,4599,36246,15
CE,50 ST,2019-04-22T00:00:00Z,33248,4218,36157,16
CE,50 ST,2019-04-29T00:00:00Z,38962,5092,38413,17
CE,50 ST,2019-05-06T00:00:00Z,34562,5046,37586,18
CE,50 ST,2019-05-13T00:00:00Z,37774,5225,39611,19
CE,50 ST,2019-05-20T00:00:00Z,32750,5180,37944,20
CE,50 ST,2019-05-27T00:00:00Z,33564,4614,35453,21
CE,50 ST,2019-06-03T00:00:00Z,31712,5168,38207,22
CE,50 ST,2019-06-10T00:00:00Z,32833,4975,39985,23
CE,50 ST,2019-06-17T00:00:00Z,28179,5714,39836,24
CE,50 ST,2019-06-24T00:00:00Z,42151,4866,38450,25
CE,50 ST,2019-07-01T00:00:00Z,24967,6880,28652,26
CE,50 ST,2019-07-08T00:00:00Z,25061,4665,36822,27
CE,50 ST,2019-07-15T00:00:00Z,30028,4638,38058,28
CE,50 ST,2019-07-22T00:00:00Z,25653,4565,37421,29
CE,50 ST,2019-07-29T00:00:00Z,30816,4490,36697,30
CE,50 ST,2019-08-05T00:00:00Z,25842,4436,37516,31
CE,50 ST,2019-08-12T00:00:00Z,37439,4377,35395,32
CE,50 ST,2019-08-19T00:00:00Z,34979,4348,34109,33
CE,50 ST,2019-08-26T00:00:00Z,23948,4623,32412,34
CE,50 ST,2019-09-02T00:00:00Z,24167,4270,31733,35
CE,50 ST,2019-09-09T00:00:00Z,35383,5455,39457,36
CE,50 ST,2019-09-16T00:00:00Z,28674,5485,38728,37
CE,50 ST,2019-09-23T00:00:00Z,10662,5729,41290,38
